2026-05-16 05:02:56 WAT LOG:  début du checkpoint : time
2026-05-17 11:23:22 WAT LOG:  checkpoint complete: wrote 27 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.937 s, sync=0.007 s, total=2.952 s; sync files=13, longest=0.002 s, average=0.001 s; distance=165 kB, estimate=311 kB; lsn=0/D5D1958, redo lsn=0/D5D1900
2026-05-17 11:28:19 WAT LOG:  début du checkpoint : time
2026-05-17 11:28:22 WAT LOG:  checkpoint complete: wrote 24 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.569 s, sync=0.010 s, total=2.585 s; sync files=13, longest=0.002 s, average=0.001 s; distance=154 kB, estimate=295 kB; lsn=0/D5F8220, redo lsn=0/D5F81C8
2026-05-17 11:33:19 WAT LOG:  début du checkpoint : time
2026-05-17 11:33:21 WAT LOG:  checkpoint complete: wrote 21 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.206 s, sync=0.008 s, total=2.224 s; sync files=13, longest=0.002 s, average=0.001 s; distance=138 kB, estimate=279 kB; lsn=0/D61AAA0, redo lsn=0/D61AA48
2026-05-17 11:38:19 WAT LOG:  début du checkpoint : time
2026-05-17 11:38:21 WAT LOG:  checkpoint complete: wrote 22 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.370 s, sync=0.008 s, total=2.387 s; sync files=14, longest=0.002 s, average=0.001 s; distance=144 kB, estimate=266 kB; lsn=0/D63EE10, redo lsn=0/D63ED80
2026-05-17 11:43:19 WAT LOG:  début du checkpoint : time
2026-05-17 11:43:22 WAT LOG:  checkpoint complete: wrote 20 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.134 s, sync=0.012 s, total=2.153 s; sync files=13, longest=0.003 s, average=0.001 s; distance=130 kB, estimate=252 kB; lsn=0/D65F958, redo lsn=0/D65F900
2026-05-17 12:47:38 WAT LOG:  n'a pas pu recevoir les donnÃ©es du client : An existing connection was forcibly closed by the remote host.
	
2026-05-17 12:47:38 WAT LOG:  n'a pas pu recevoir les donnÃ©es du client : An existing connection was forcibly closed by the remote host.
	
2026-05-17 12:47:38 WAT LOG:  n'a pas pu recevoir les donnÃ©es du client : An existing connection was forcibly closed by the remote host.
	
2026-05-17 12:47:38 WAT LOG:  n'a pas pu recevoir les donnÃ©es du client : An existing connection was forcibly closed by the remote host.
	
2026-05-17 12:47:38 WAT LOG:  n'a pas pu recevoir les donnÃ©es du client : An existing connection was forcibly closed by the remote host.
	
2026-05-17 13:18:43 WAT LOG:  début du checkpoint : time
2026-05-17 13:18:50 WAT LOG:  checkpoint complete: wrote 63 buffers (0.4%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.987 s, sync=0.023 s, total=7.039 s; sync files=35, longest=0.003 s, average=0.001 s; distance=374 kB, estimate=374 kB; lsn=0/D6BD2B0, redo lsn=0/D6BD258
2026-05-17 13:23:43 WAT LOG:  début du checkpoint : time
2026-05-17 13:23:48 WAT LOG:  checkpoint complete: wrote 47 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=5.199 s, sync=0.014 s, total=5.233 s; sync files=19, longest=0.002 s, average=0.001 s; distance=296 kB, estimate=366 kB; lsn=0/D7073A8, redo lsn=0/D707350
2026-05-17 13:28:43 WAT LOG:  début du checkpoint : time
2026-05-17 13:28:47 WAT LOG:  checkpoint complete: wrote 33 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=3.602 s, sync=0.014 s, total=3.626 s; sync files=21, longest=0.002 s, average=0.001 s; distance=181 kB, estimate=347 kB; lsn=0/D734808, redo lsn=0/D734778
2026-05-17 13:37:52 WAT LOG:  début du checkpoint : time
2026-05-17 13:37:54 WAT LOG:  checkpoint complete: wrote 16 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.741 s, sync=0.011 s, total=1.765 s; sync files=13, longest=0.002 s, average=0.001 s; distance=92 kB, estimate=322 kB; lsn=0/D74B900, redo lsn=0/D74B8A8
2026-05-17 13:42:52 WAT LOG:  début du checkpoint : time
2026-05-17 13:42:54 WAT LOG:  checkpoint complete: wrote 16 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.689 s, sync=0.009 s, total=1.708 s; sync files=13, longest=0.003 s, average=0.001 s; distance=97 kB, estimate=299 kB; lsn=0/D763D40, redo lsn=0/D763CE8
2026-05-17 13:47:52 WAT LOG:  début du checkpoint : time
2026-05-17 13:47:55 WAT LOG:  checkpoint complete: wrote 33 buffers (0.2%), wrote 3 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=3.499 s, sync=0.014 s, total=3.525 s; sync files=15, longest=0.003 s, average=0.001 s; distance=205 kB, estimate=290 kB; lsn=0/D797520, redo lsn=0/D7974C8
2026-05-17 14:07:58 WAT LOG:  début du checkpoint : time
2026-05-17 14:08:04 WAT LOG:  checkpoint complete: wrote 56 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=5.966 s, sync=0.026 s, total=6.002 s; sync files=42, longest=0.003 s, average=0.001 s; distance=318 kB, estimate=318 kB; lsn=0/D7E70D0, redo lsn=0/D7E7040
2026-05-17 14:12:58 WAT LOG:  début du checkpoint : time
2026-05-17 14:13:01 WAT LOG:  checkpoint complete: wrote 23 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.538 s, sync=0.012 s, total=2.560 s; sync files=13, longest=0.003 s, average=0.001 s; distance=139 kB, estimate=300 kB; lsn=0/D809FA0, redo lsn=0/D809F10
2026-05-17 14:17:58 WAT LOG:  début du checkpoint : time
2026-05-17 14:18:00 WAT LOG:  checkpoint complete: wrote 20 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.164 s, sync=0.014 s, total=2.189 s; sync files=13, longest=0.003 s, average=0.002 s; distance=121 kB, estimate=283 kB; lsn=0/D8285F0, redo lsn=0/D828598
2026-05-17 14:22:58 WAT LOG:  début du checkpoint : time
2026-05-17 14:23:02 WAT LOG:  checkpoint complete: wrote 37 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=4.005 s, sync=0.012 s, total=4.029 s; sync files=18, longest=0.002 s, average=0.001 s; distance=223 kB, estimate=277 kB; lsn=0/D860478, redo lsn=0/D860420
2026-05-17 14:27:58 WAT LOG:  début du checkpoint : time
2026-05-17 14:28:00 WAT LOG:  checkpoint complete: wrote 21 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.193 s, sync=0.010 s, total=2.208 s; sync files=14, longest=0.003 s, average=0.001 s; distance=127 kB, estimate=262 kB; lsn=0/D8802D8, redo lsn=0/D880248
2026-05-17 14:32:58 WAT LOG:  début du checkpoint : time
2026-05-17 14:33:01 WAT LOG:  checkpoint complete: wrote 30 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=3.184 s, sync=0.012 s, total=3.208 s; sync files=22, longest=0.002 s, average=0.001 s; distance=161 kB, estimate=252 kB; lsn=0/D8A8768, redo lsn=0/D8A8710
2026-05-17 14:37:58 WAT LOG:  début du checkpoint : time
2026-05-17 14:38:01 WAT LOG:  checkpoint complete: wrote 23 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.470 s, sync=0.014 s, total=2.496 s; sync files=21, longest=0.002 s, average=0.001 s; distance=121 kB, estimate=238 kB; lsn=0/D8C6C90, redo lsn=0/D8C6C38
2026-05-17 14:57:58 WAT LOG:  début du checkpoint : time
2026-05-17 14:57:59 WAT LOG:  checkpoint complete: wrote 9 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.963 s, sync=0.005 s, total=0.978 s; sync files=10, longest=0.001 s, average=0.001 s; distance=34 kB, estimate=218 kB; lsn=0/D8CF588, redo lsn=0/D8CF530
2026-05-17 15:32:58 WAT LOG:  début du checkpoint : time
2026-05-17 15:33:03 WAT LOG:  checkpoint complete: wrote 50 buffers (0.3%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=5.437 s, sync=0.028 s, total=5.478 s; sync files=34, longest=0.003 s, average=0.001 s; distance=313 kB, estimate=313 kB; lsn=0/D91D9F0, redo lsn=0/D91D998
2026-05-17 15:37:58 WAT LOG:  début du checkpoint : time
2026-05-17 15:38:01 WAT LOG:  checkpoint complete: wrote 28 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=3.042 s, sync=0.007 s, total=3.067 s; sync files=13, longest=0.002 s, average=0.001 s; distance=182 kB, estimate=300 kB; lsn=0/D94B468, redo lsn=0/D94B410
2026-05-17 15:42:58 WAT LOG:  début du checkpoint : time
2026-05-17 15:43:01 WAT LOG:  checkpoint complete: wrote 23 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.522 s, sync=0.013 s, total=2.546 s; sync files=14, longest=0.002 s, average=0.001 s; distance=158 kB, estimate=285 kB; lsn=0/D972E30, redo lsn=0/D972DA0
2026-05-17 15:47:58 WAT LOG:  début du checkpoint : time
2026-05-17 15:48:00 WAT LOG:  checkpoint complete: wrote 18 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.950 s, sync=0.009 s, total=1.967 s; sync files=13, longest=0.002 s, average=0.001 s; distance=117 kB, estimate=269 kB; lsn=0/D990578, redo lsn=0/D990520
2026-05-17 15:52:58 WAT LOG:  début du checkpoint : time
2026-05-17 15:53:00 WAT LOG:  checkpoint complete: wrote 17 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.862 s, sync=0.009 s, total=1.880 s; sync files=13, longest=0.003 s, average=0.001 s; distance=112 kB, estimate=253 kB; lsn=0/D9AC638, redo lsn=0/D9AC5E0
2026-05-17 15:57:58 WAT LOG:  début du checkpoint : time
2026-05-17 15:58:00 WAT LOG:  checkpoint complete: wrote 20 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.226 s, sync=0.009 s, total=2.242 s; sync files=14, longest=0.001 s, average=0.001 s; distance=136 kB, estimate=241 kB; lsn=0/D9CE750, redo lsn=0/D9CE6F8
2026-05-17 16:02:58 WAT LOG:  début du checkpoint : time
2026-05-17 16:03:07 WAT LOG:  checkpoint complete: wrote 85 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=9.271 s, sync=0.010 s, total=9.290 s; sync files=19, longest=0.001 s, average=0.001 s; distance=572 kB, estimate=572 kB; lsn=0/DA5D8F8, redo lsn=0/DA5D868
2026-05-17 16:52:58 WAT LOG:  début du checkpoint : time
2026-05-17 16:53:00 WAT LOG:  checkpoint complete: wrote 12 buffers (0.1%), wrote 2 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.260 s, sync=0.006 s, total=1.276 s; sync files=10, longest=0.001 s, average=0.001 s; distance=61 kB, estimate=521 kB; lsn=0/DA6CE70, redo lsn=0/DA6CE18
2026-05-17 17:02:58 WAT LOG:  début du checkpoint : time
2026-05-17 17:02:59 WAT LOG:  checkpoint complete: wrote 12 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.303 s, sync=0.010 s, total=1.327 s; sync files=10, longest=0.003 s, average=0.001 s; distance=64 kB, estimate=475 kB; lsn=0/DA7D208, redo lsn=0/DA7D1B0
2026-05-17 17:07:58 WAT LOG:  début du checkpoint : time
2026-05-17 17:08:05 WAT LOG:  checkpoint complete: wrote 63 buffers (0.4%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=6.813 s, sync=0.021 s, total=6.843 s; sync files=43, longest=0.002 s, average=0.001 s; distance=387 kB, estimate=466 kB; lsn=0/DADDF90, redo lsn=0/DADDF38
2026-05-17 17:12:58 WAT LOG:  début du checkpoint : time
2026-05-17 17:13:02 WAT LOG:  checkpoint complete: wrote 39 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=4.163 s, sync=0.014 s, total=4.187 s; sync files=22, longest=0.002 s, average=0.001 s; distance=218 kB, estimate=441 kB; lsn=0/DB14A88, redo lsn=0/DB149F8
2026-05-17 17:17:58 WAT LOG:  début du checkpoint : time
2026-05-17 17:18:00 WAT LOG:  checkpoint complete: wrote 21 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.234 s, sync=0.009 s, total=2.258 s; sync files=13, longest=0.002 s, average=0.001 s; distance=128 kB, estimate=410 kB; lsn=0/DB34AA8, redo lsn=0/DB34A50
2026-05-17 17:22:58 WAT LOG:  début du checkpoint : time
2026-05-17 17:23:02 WAT LOG:  checkpoint complete: wrote 36 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=3.992 s, sync=0.014 s, total=4.017 s; sync files=23, longest=0.003 s, average=0.001 s; distance=218 kB, estimate=391 kB; lsn=0/DB6B4C0, redo lsn=0/DB6B468
2026-05-17 17:27:58 WAT LOG:  début du checkpoint : time
2026-05-17 17:28:01 WAT LOG:  checkpoint complete: wrote 24 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.628 s, sync=0.010 s, total=2.647 s; sync files=14, longest=0.003 s, average=0.001 s; distance=156 kB, estimate=367 kB; lsn=0/DB92588, redo lsn=0/DB92530
2026-05-17 17:32:58 WAT LOG:  début du checkpoint : time
2026-05-17 17:33:00 WAT LOG:  checkpoint complete: wrote 18 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.961 s, sync=0.010 s, total=1.982 s; sync files=13, longest=0.002 s, average=0.001 s; distance=112 kB, estimate=342 kB; lsn=0/DBAE870, redo lsn=0/DBAE7E0
2026-05-17 17:37:58 WAT LOG:  début du checkpoint : time
2026-05-17 17:38:00 WAT LOG:  checkpoint complete: wrote 14 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.536 s, sync=0.010 s, total=1.558 s; sync files=13, longest=0.002 s, average=0.001 s; distance=87 kB, estimate=316 kB; lsn=0/DBC4640, redo lsn=0/DBC45E8
2026-05-17 19:17:58 WAT LOG:  début du checkpoint : time
2026-05-17 19:18:06 WAT LOG:  checkpoint complete: wrote 79 buffers (0.5%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=8.567 s, sync=0.023 s, total=8.600 s; sync files=46, longest=0.002 s, average=0.001 s; distance=490 kB, estimate=490 kB; lsn=0/DC3EF08, redo lsn=0/DC3EEB0
2026-05-17 19:22:58 WAT LOG:  début du checkpoint : time
2026-05-17 19:23:03 WAT LOG:  checkpoint complete: wrote 38 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=4.071 s, sync=0.013 s, total=4.095 s; sync files=19, longest=0.002 s, average=0.001 s; distance=239 kB, estimate=465 kB; lsn=0/DC7ABD8, redo lsn=0/DC7AB80
2026-05-17 19:27:58 WAT LOG:  début du checkpoint : time
2026-05-17 19:28:01 WAT LOG:  checkpoint complete: wrote 28 buffers (0.2%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=3.083 s, sync=0.012 s, total=3.106 s; sync files=14, longest=0.003 s, average=0.001 s; distance=182 kB, estimate=436 kB; lsn=0/DCA8780, redo lsn=0/DCA86F0
2026-05-17 19:32:58 WAT LOG:  début du checkpoint : time
2026-05-17 19:33:00 WAT LOG:  checkpoint complete: wrote 22 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.391 s, sync=0.008 s, total=2.408 s; sync files=14, longest=0.002 s, average=0.001 s; distance=145 kB, estimate=407 kB; lsn=0/DCCCEB0, redo lsn=0/DCCCE58
2026-05-17 19:37:58 WAT LOG:  début du checkpoint : time
2026-05-17 19:38:00 WAT LOG:  checkpoint complete: wrote 19 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=2.014 s, sync=0.010 s, total=2.033 s; sync files=14, longest=0.003 s, average=0.001 s; distance=119 kB, estimate=378 kB; lsn=0/DCEAE30, redo lsn=0/DCEADD8
2026-05-17 19:42:58 WAT LOG:  début du checkpoint : time
2026-05-17 19:43:00 WAT LOG:  checkpoint complete: wrote 18 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.913 s, sync=0.009 s, total=1.932 s; sync files=13, longest=0.003 s, average=0.001 s; distance=114 kB, estimate=352 kB; lsn=0/DD07828, redo lsn=0/DD07798
2026-05-17 19:47:58 WAT LOG:  début du checkpoint : time
2026-05-17 19:48:00 WAT LOG:  checkpoint complete: wrote 15 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=1.646 s, sync=0.011 s, total=1.664 s; sync files=14, longest=0.003 s, average=0.001 s; distance=95 kB, estimate=326 kB; lsn=0/DD1F778, redo lsn=0/DD1F720
2026-05-17 19:57:58 WAT LOG:  début du checkpoint : time
2026-05-17 19:57:59 WAT LOG:  checkpoint complete: wrote 8 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.836 s, sync=0.006 s, total=0.852 s; sync files=9, longest=0.002 s, average=0.001 s; distance=23 kB, estimate=296 kB; lsn=0/DD25628, redo lsn=0/DD255D0
